eco,group,subgroup,name,pgn
D47,Semi-Slav Defense,Meran Variation,"Semi-Slav Defense: Meran Variation, Wade Variation",1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7
D47,Semi-Slav Defense,Meran Variation,"Semi-Slav Defense: Meran Variation, Wade Variation, Kaidanov Gambit",1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7 9. e4 b4 10. Na4 c5 11. e5 Nd5 12. O-O cxd4 13. Nxd4
D47,Semi-Slav Defense,Meran Variation,"Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation",1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4 b5 8. Bd3 Bb7 9. e4 b4 10. Na4 c5 11. e5 Nd5
D43,Semi-Slav Defense,Moscow Variation,Semi-Slav Defense: Moscow Variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 h6 6. Bxf6 Qxf6
D45,Semi-Slav Defense,Normal Variation,Semi-Slav Defense: Normal Variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7
D45,Semi-Slav Defense,Normal Variation,Semi-Slav Defense: Normal Variation,1. Nf3 d5 2. e3 Nf6 3. c4 c6 4. Nc3 e6 5. b3 Bd6 6. Bb2 O-O 7. d4 Nbd7
D45,Semi-Slav Defense,Normal Variation,Semi-Slav Defense: Normal Variation,1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 Nf6 5. e3 Nbd7 6. b3 Bd6 7. Bb2 O-O 8. Be2
D31,Semi-Slav Defense,Noteboom Variation,Semi-Slav Defense: Noteboom Variation,1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4
D31,Semi-Slav Defense,Noteboom Variation,"Semi-Slav Defense: Noteboom Variation, Abrahams Variation",1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. a4 Bb4 6. e3 Bxc3+ 7. bxc3 b5 8. axb5 cxb5
D31,Semi-Slav Defense,Noteboom Variation,"Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Gambit",1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. g3
D31,Semi-Slav Defense,Noteboom Variation,"Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation",1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. Bg5
D31,Semi-Slav Defense,Noteboom Variation,"Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation, Belyavsky Line",1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. Bg5 f6
D30,Semi-Slav Defense,Quiet Variation,Semi-Slav Defense: Quiet Variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2
D30,Semi-Slav Defense,Quiet Variation,Semi-Slav Defense: Quiet Variation,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2 Nbd7
D46,Semi-Slav Defense,Romih Variation,Semi-Slav Defense: Romih Variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 Bb4
D45,Semi-Slav Defense,Rubinstein System,Semi-Slav Defense: Rubinstein System,1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 Nf6 5. e3 Nbd7 6. Ne5
D47,Semi-Slav Defense,Semi-Meran Variation,Semi-Slav Defense: Semi-Meran Variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Bd3 dxc4 7. Bxc4
D45,Semi-Slav Defense,Stoltz Variation,Semi-Slav Defense: Stoltz Variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2
D45,Semi-Slav Defense,Stoltz Variation,Semi-Slav Defense: Stoltz Variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3
D45,Semi-Slav Defense,Stoltz Variation,Semi-Slav Defense: Stoltz Variation,1. d4 d5 2. c4 c6 3. Nc3 Nf6 4. e3 e6 5. Nf3 Nbd7 6. Qc2 b6 7. b3 Bb7
D45,Semi-Slav Defense,Stoltz Variation,Semi-Slav Defense: Stoltz Variation,1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. e3 e6 5. Nc3 Nbd7 6. Qc2 Bd6 7. b3
D45,Semi-Slav Defense,Stoltz Variation,Semi-Slav Defense: Stoltz Variation,1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. e3 e6 5. Nc3 Nbd7 6. Qc2 Bd6 7. b3 O-O 8. Bb2
D45,Semi-Slav Defense,Stoltz Variation,"Semi-Slav Defense: Stoltz Variation, Center Variation",1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. e4
D45,Semi-Slav Defense,Stoltz Variation,"Semi-Slav Defense: Stoltz Variation, Center Variation, Mikhalchishin Line",1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. e4 dxe4 8. Nxe4 Nxe4 9. Qxe4 e5 10. dxe5
D45,Semi-Slav Defense,Stoltz Variation,"Semi-Slav Defense: Stoltz Variation, Shabalov Attack",1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6 7. g4
D45,Semi-Slav Defense,Stonewall Defense,Semi-Slav Defense: Stonewall Defense,1. d4 d5 2. Nf3 Nf6 3. c4 c6 4. Nc3 e6 5. e3 Ne4 6. Bd3 f5
D44,Semi-Slav Defense Accepted,,Semi-Slav Defense Accepted,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 dxc4
B20,Sicilian Defense,,Sicilian Defense,1. e4 c5
B27,Sicilian Defense,,Sicilian Defense,1. e4 c5 2. Nf3
B50,Sicilian Defense,,Sicilian Defense,1. e4 c5 2. Nf3 d6 3. d4
B50,Sicilian Defense,,Sicilian Defense,1. e4 c5 2. Nf3 d6 3. d4 cxd4
B32,Sicilian Defense,Accelerated Dragon,Sicilian Defense: Accelerated Dragon,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6
B34,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Exchange Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nxc6
B36,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4
B37,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7
B38,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Maróczy Bind",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Be3
B39,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Be3 Nf6 7. Nc3 Ng4
B36,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Nf6 6. Nc3 Nxd4 7. Qxd4 d6
B35,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Bc4
B34,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Modern Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3
B37,Sicilian Defense,Accelerated Dragon,"Sicilian Defense: Accelerated Dragon, Simagin Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. c4 Bg7 6. Nc2 d6 7. Be2 Nh6
B27,Sicilian Defense,Acton Extension,Sicilian Defense: Acton Extension,1. e4 c5 2. Nf3 g6 3. c4 Bh6
B22,Sicilian Defense,Alapin Variation,Sicilian Defense: Alapin Variation,1. e4 c5 2. c3
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Anti-Alapin Gambit",1. e4 c5 2. c3 d5 3. exd5 Nf6
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Barmen Defense",1. e4 c5 2. c3 d5 3. exd5 Qxd5
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange",1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 cxd4 5. cxd4 Nc6 6. Nf3 Bg4
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation",1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 cxd4 5. cxd4 Nc6 6. Nf3 Bg4 7. Nc3 Bxf3 8. gxf3 Qxd4 9. Qxd4 Nxd4
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack",1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nc6 5. Nf3 cxd4 6. cxd4 e5 7. Nc3 Bb4 8. Be2
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nf6 5. Nf3 Bg4
B40,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Sherzer Variation",1. e4 c5 2. Nf3 e6 3. c3 Nf6 4. e5 Nd5 5. d4 Nc6
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Smith-Morra Declined",1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. d4 cxd4
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Stoltz Attack",1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3
B22,Sicilian Defense,Alapin Variation,"Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line",1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 Qc7 8. Qe2 g5
B20,Sicilian Defense,Amazon Attack,Sicilian Defense: Amazon Attack,1. e4 c5 2. Qg4
B20,Sicilian Defense,Big Clamp Formation,Sicilian Defense: Big Clamp Formation,1. e4 c5 2. d3 Nc6 3. c3 d6 4. f4
B58,Sicilian Defense,Boleslavsky Variation,Sicilian Defense: Boleslavsky Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Be2 e5
B59,Sicilian Defense,Boleslavsky Variation,Sicilian Defense: Boleslavsky Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 e5 7. Nb3
B58,Sicilian Defense,Boleslavsky Variation,"Sicilian Defense: Boleslavsky Variation, Louma Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 e5 7. Nxc6
B20,Sicilian Defense,Bowdler Attack,Sicilian Defense: Bowdler Attack,1. e4 c5 2. Bc4
B20,Sicilian Defense,Brick Variation,Sicilian Defense: Brick Variation,1. e4 c5 2. Nh3
B27,Sicilian Defense,Brussels Gambit,Sicilian Defense: Brussels Gambit,1. e4 c5 2. Nf3 f5
B27,Sicilian Defense,Bücker Variation,Sicilian Defense: Bücker Variation,1. e4 c5 2. Nf3 h6
B53,Sicilian Defense,Chekhover Variation,Sicilian Defense: Chekhover Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Qxd4
B53,Sicilian Defense,Chekhover Variation,"Sicilian Defense: Chekhover Variation, Zaitsev Defense",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Qxd4 Nc6 5. Bb5 Qd7
B56,Sicilian Defense,Classical Variation,Sicilian Defense: Classical Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6
B58,Sicilian Defense,Classical Variation,Sicilian Defense: Classical Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Be2
B57,Sicilian Defense,Classical Variation,"Sicilian Defense: Classical Variation, Anti-Sozin Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 Qb6
B58,Sicilian Defense,Classical Variation,"Sicilian Defense: Classical Variation, Dragon Transfer",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Be2 Nxd4 7. Qxd4 g6
B56,Sicilian Defense,Classical Variation,"Sicilian Defense: Classical Variation, Fianchetto Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. g3
B57,Sicilian Defense,Classical Variation,"Sicilian Defense: Classical Variation, Sozin Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4
B23,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3
B23,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3 e6
B23,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3 e6 3. g3
B24,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3 Nc6 3. g3 g6
B24,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7
B25,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6
B25,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4
B26,Sicilian Defense,Closed,Sicilian Defense: Closed,1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Be3
B30,Sicilian Defense,Closed,"Sicilian Defense: Closed, Anti-Sveshnikov Variation",1. e4 c5 2. Nf3 Nc6 3. Nc3 e5
B30,Sicilian Defense,Closed,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line",1. e4 c5 2. Nf3 Nc6 3. Nc3 e5 4. Bc4 Be7 5. d3 d6 6. Nd2 Bg5
B30,Sicilian Defense,Closed,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, with Nf6",1. e4 c5 2. Nf3 Nc6 3. Nc3 e5 4. Bc4 Be7 5. d3 Nf6
B30,Sicilian Defense,Closed,"Sicilian Defense: Closed, Anti-Sveshnikov Variation, with d6",1. e4 c5 2. Nf3 Nc6 3. Nc3 e5 4. Bc4 Be7 5. d3 d6
B25,Sicilian Defense,Closed,"Sicilian Defense: Closed, Botvinnik Defense, Edge Variation",1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e5 7. Nh3 Nge7
B25,Sicilian Defense,Closed,"Sicilian Defense: Closed, Botvinnik Defense, with Nge2",1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. Nge2 e5
B25,Sicilian Defense,Closed,"Sicilian Defense: Closed, Botvinnik Defense, with f4",1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. f4 e5
B23,Sicilian Defense,Closed,"Sicilian Defense: Closed, Carlsen Variation",1. e4 c5 2. Nc3 d6 3. d4 cxd4 4. Qxd4 Nc6 5. Qd2
B23,Sicilian Defense,Closed,"Sicilian Defense: Closed, Chameleon Variation",1. e4 c5 2. Nc3 Nc6 3. Nge2
B24,Sicilian Defense,Closed,"Sicilian Defense: Closed, Fianchetto Variation",1. e4 c5 2. Nc3 Nc6 3. g3
B23,Sicilian Defense,Closed,"Sicilian Defense: Closed, Grob Attack",1. e4 c5 2. Nc3 Nc6 3. g4
B23,Sicilian Defense,Closed,"Sicilian Defense: Closed, Korchnoi Defense",1. e4 c5 2. Nc3 e6 3. g3 d5
B23,Sicilian Defense,Closed,"Sicilian Defense: Closed, Portland Attack",1. e4 c5 2. Nc3 Nc6 3. d3 g6 4. g4
B24,Sicilian Defense,Closed,"Sicilian Defense: Closed, Smyslov Variation",1. e4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 e6 6. Be3 Nd4 7. Nce2
B23,Sicilian Defense,Closed,"Sicilian Defense: Closed, Traditional",1. e4 c5 2. Nc3 Nc6
B21,Sicilian Defense,Coles Sicilian Gambit,Sicilian Defense: Coles Sicilian Gambit,1. e4 c5 2. d4 cxd4 3. Qxd4 Nc6 4. Qd1 Nf6 5. Bc4
B20,Sicilian Defense,Czerniak Attack,Sicilian Defense: Czerniak Attack,1. e4 c5 2. b3
B20,Sicilian Defense,Czerniak Attack,"Sicilian Defense: Czerniak Attack, Queen Fianchetto Variation",1. e4 c5 2. b3 b6
B22,Sicilian Defense,Delayed Alapin Variation,Sicilian Defense: Delayed Alapin Variation,1. e4 c5 2. Nf3 e6 3. c3 d5 4. exd5 Qxd5 5. d4 Nf6
B50,Sicilian Defense,Delayed Alapin Variation,"Sicilian Defense: Delayed Alapin Variation, Basman-Palatnik Double Gambit",1. e4 c5 2. Nf3 d6 3. c3 Nf6 4. Be2 Nc6 5. d4 cxd4 6. cxd4 Nxe4 7. d5 Qa5+ 8. Nc3 Nxc3 9. bxc3
B50,Sicilian Defense,Delayed Alapin Variation,"Sicilian Defense: Delayed Alapin Variation, Basman-Palatnik Gambit",1. e4 c5 2. Nf3 d6 3. c3 Nf6 4. Be2 Nc6 5. d4 cxd4 6. cxd4 Nxe4
B50,Sicilian Defense,Delayed Alapin Variation,"Sicilian Defense: Delayed Alapin Variation, with d6",1. e4 c5 2. Nf3 d6 3. c3
B40,Sicilian Defense,Delayed Alapin Variation,"Sicilian Defense: Delayed Alapin Variation, with e6",1. e4 c5 2. Nf3 e6 3. c3
B27,Sicilian Defense,Double-Dutch Gambit,Sicilian Defense: Double-Dutch Gambit,1. e4 c5 2. Nf3 f5 3. exf5 Nh6
B70,Sicilian Defense,Dragon Variation,Sicilian Defense: Dragon Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6
B72,Sicilian Defense,Dragon Variation,Sicilian Defense: Dragon Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3
B54,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Accelerated Dragon",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 g6
B70,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2
B72,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2
B72,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6
B72,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. Be2 Nc6 8. Nb3
B73,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O Nc6 8. Be3
B74,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Alekhine Line",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Be2 O-O 8. O-O d6 9. Nb3 a5
B72,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Amsterdam Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 g6 7. Be3 Bg7 8. Qd2
B73,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Battery Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O O-O 8. Be3 Nc6 9. Qd2
B74,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Bernard Defense",1. e4 c5 2. Nf3 g6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 Bg7 7. O-O O-O 8. Be3 Nc6 9. Nb3 Be6 10. f4 Na5 11. f5 Bc4 12. Bd3 Bxd3 13. cxd3 d5
B72,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Grigoriev Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2 g6 7. Be3 Bg7 8. Qd2 O-O 9. O-O-O
B74,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Maróczy Line",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O O-O 8. Be3 Nc6 9. Nb3 Be6 10. f4 Na5
B74,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Normal Line",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O O-O 8. Be3 Nc6 9. Nb3
B74,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Spielmann Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Be2 O-O 8. Nb3 d6 9. O-O Be6 10. f4 Na5 11. f5 Bc4 12. Bd3
B74,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Stockholm Attack",1. e4 c5 2. Nc3 d6 3. f4 Nc6 4. Nf3 g6 5. d4 cxd4 6. Nxd4 Bg7 7. Be3 Nf6 8. Be2 O-O 9. Nb3 Be6 10. O-O Na5 11. f5 Bc4 12. Nxa5 Bxe2 13. Qxe2 Qxa5 14. g4
B74,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Tartakower Line",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O O-O 8. Be3 Nc6 9. Nb3 Be6 10. f4 Qc8
B73,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Classical Variation, Zollner Gambit",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Be3 Bg7 6. Be2 Nf6 7. Nc3 O-O 8. O-O d6 9. f4 Qb6 10. e5
B70,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Fianchetto Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. g3
B71,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Levenfish Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. f4
B71,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Levenfish Variation, Main Line",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. f4 Nbd7
B35,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Modern Bc4 Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Bc4 d6
B76,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O
B76,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6
B77,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Bd7
B78,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Bd7 10. O-O-O
B79,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Bd7 10. h4 Qa5 11. O-O-O Rfc8 12. Bb3
B75,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Belezky Line",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 Nc6
B77,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Byrne Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 a5
B78,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Chinese Dragon",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 O-O 8. Qd2 Nc6 9. Bc4 Bd7 10. O-O-O Rb8
B77,Sicilian Defense,Dragon Variation,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Czerniak Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be3 Bg7 7. f3 Nc6 8. Qd2 O-O 9. Bc4 Nxd4 10. Bxd4 Be6
